"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9110.3,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8672.4,"B"
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8445,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8073.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8074.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1983",7636.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1984",7544.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7540.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7127.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7063.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6892.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6852.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6441.9,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6123.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6066.3,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1993",5747.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5751.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5580.7,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5504.7,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5371.7,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5245.8,"B"
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5126.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4944,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4682.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4584,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4455.8,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4317.9,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4184.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4071.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4007.6,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3961.5,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3859.4,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3795.7,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3617,
"AUS","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3605,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1978",10056.8,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9888.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9739.7,"B"
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1981",9353.8,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1982",9339.4,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1983",9208.5,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8900.5,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8519.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8165.3,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7839.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7484,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7460.4,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7246.2,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7241.2,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7088.9,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6977.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6794.4,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6557.5,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6339.2,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6019.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5813,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5699.9,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5632.7,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5389.6,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5204.1,"B"
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5203.5,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5017.8,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4885.6,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4610.9,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4536.7,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4407.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4542.4,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4465.1,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4276.7,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4132,
"AUT","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4012.2,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9521.4,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9173.9,"B"
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9218.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8858.3,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8671.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8553.7,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8216.1,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7982.3,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7930.9,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7581.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7334.2,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7190.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7014.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6938.3,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6873.6,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6774.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6715.5,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6540.5,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6267.5,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6162.7,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6050.2,"B"
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5969.2,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5984.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5837.6,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5678.2,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5475.7,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5199.5,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5164.4,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4984.7,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",5040.4,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4955.8,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4815.3,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4774.5,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4652.2,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4587.7,
"BEL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4436.3,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9031.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8809.3,"B"
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8501.4,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8136.6,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",7836,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",7512.2,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",7242.9,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7215.9,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7146.7,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6965.8,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6844,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6808.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6595.3,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6386.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6118.7,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6100,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5979.6,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5894,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5688.4,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5508.3,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5342.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5254.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5100,"B"
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5027.8,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4958.4,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4908.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4775.1,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4794.7,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4738.5,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4619.5,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4535.3,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4401.7,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4274.9,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4241.7,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4148.9,
"CAN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4125.5,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1986",10502.5,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1987",10169.7,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1988",10033.8,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1989",9907.6,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1990",10388.6,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1991",9935.4,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1992",9674.2,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1993",9090.7,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1994",8909.6,"B"
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1995",8762.7,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1996",8219.5,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1997",8200.8,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1998",7625.2,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","1999",7454.3,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2000",7316.2,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2001",7053.9,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2002",7008.2,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2003",6993.6,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2004",6679.9,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2005",6513.7,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2006",6201.3,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2007",6095.8,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2008",5941.3,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2009",5801.5,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2010",5653,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2011",5522.4,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2012",5359.1,
"CZE","YRLIFELOST","TOT","100000HAB_0_69","A","2013",5222.9,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1978",8156.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8331.3,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8565.9,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8315.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8128,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8201.3,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8103.1,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8206.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8107.7,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8103.2,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7936.4,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7968.8,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7792,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7570.4,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7445.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7314.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1994",7378.2,"B"
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1995",7237.4,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1996",7014.7,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6732,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6398.3,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6656.9,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6087.7,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5950.8,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5950.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5766.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5627.1,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5290.1,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2006",5261.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2007",5264.8,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2008",5063,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4828.6,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4654.8,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4420.5,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4223,
"DNK","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4112.9,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9274.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9086.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8694.4,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8493.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8127.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8073,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",7891,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8007.1,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7952.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7906.5,"B"
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8007.9,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7902.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7883,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7607.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7322.6,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6940.1,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6653.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6597.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6407.9,"B"
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6352.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6199,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6136,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",6029,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5717.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5563.8,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5508.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5730.5,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5516.6,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",5296,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",5354.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",5189.9,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",5072.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4899.3,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4686.2,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4574.7,
"FIN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4324.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1978",8919.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1979",8780.7,"B"
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1980",8707.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1981",8495.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1982",8343.8,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8265.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1984",7995.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7848.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1986",7756.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1987",7409.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1988",7326.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7264.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7067.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7044.2,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1992",6877.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6807.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6615.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6438,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6228.6,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5957.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6016.5,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5939.1,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5820,"B"
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5797.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5635.5,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5517.4,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5185.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5111.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4972.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4840.7,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4788.9,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4757,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4672.5,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4538.3,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4394,
"FRA","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4283.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7395.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7301,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7021.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6919.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6752.9,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6592.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6405.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6152.5,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5877.7,"B"
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5753.2,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5617.3,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5420.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5333.4,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5257.8,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4993.7,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4864.8,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4690.1,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4621.2,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4527.3,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4472.8,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4399.1,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4315.6,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4162,
"DEU","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4238.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7920,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7678.1,"B"
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7489.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1981",7238.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1982",7074,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1983",7071.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6873.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1985",6911.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6497.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6527.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6283.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6169.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6029.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1991",5973.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5959.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1993",5805.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5729.4,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5735.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5658.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5454.9,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5427.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5381.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5197.5,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5038.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4858.1,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4727.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4784.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4727,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4474.3,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4662.2,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4367.7,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4452.6,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4337.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4248.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4289.8,
"GRC","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4141.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",12873.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",12858.3,"B"
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",13366.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",13407,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",13151.5,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",13724.9,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",13784.8,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",13817.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",13565.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",13114.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",12742.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",13464.1,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",13675.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",13726.7,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",14142.6,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",14169.2,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",13720.4,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",13232.3,
"HUN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",12315.5,"B"
